CUSTOMER,LOCATION,LOCATIONID,METERNAME,QUANTITY,MEASUREUNITID,READINGDATE,RECORDSTARTDATE,RECORDENDDATE,ACCOUNT,DATATYPE
SE2DEMO,vc03dc01,7.43E+13,Active Hosts,23,Number,2022-10-26T00:00:00.000Z,,,vc03dc01_Active Hosts,Active Hosts
SE2DEMO,vc03dc01,7.43E+13,Active VMs,232,Number,2022-10-26T00:00:00.000Z,,,vc03dc01_Active VMs,Active VMs
SE2DEMO,vc03dc01,7.43E+13,VM host density,10.09,VM/hosts,2022-10-26T00:00:00.000Z,,,vc03dc01_VM host density,VM host density
SE2DEMO,vc03dc01,7.43E+13,Energy Host Intensity,3.86,kWh/hosts,2022-10-26T00:00:00.000Z,,,vc03dc01_Energy Host Intensity,Energy Host Intensity
SE2DEMO,HawthorneSales,7.44E+13,Energy Consumption,87.373,kWh,2022-10-26T00:00:00.000Z,,,HawthorneSales_Energy Consumption,Energy Consumption
SE2DEMO,HawthorneSales,7.44E+13,Active Hosts,23,Number,2022-10-26T00:00:00.000Z,,,HawthorneSales_Active Hosts,Active Hosts
SE2DEMO,HawthorneSales,7.44E+13,Active VMs,225,Number,2022-10-26T00:00:00.000Z,,,HawthorneSales_Active VMs,Active VMs
SE2DEMO,HawthorneSales,7.44E+13,VM host density,9.78,VM/hosts,2022-10-26T00:00:00.000Z,,,HawthorneSales_VM host density,VM host density
SE2DEMO,HawthorneSales,7.44E+13,Energy Host Intensity,3.8,kWh/hosts,2022-10-26T00:00:00.000Z,,,HawthorneSales_Energy Host Intensity,Energy Host Intensity
SE2DEMO,vc03dc01,7.43E+13,Energy Consumption,86.259,kWh,2022-10-27T00:00:00.000Z,,,vc03dc01_Energy Consumption,Energy Consumption
SE2DEMO,vc03dc01,7.43E+13,Active Hosts,22,Number,2022-10-27T00:00:00.000Z,,,vc03dc01_Active Hosts,Active Hosts
SE2DEMO,vc03dc01,7.43E+13,Active VMs,231,Number,2022-10-27T00:00:00.000Z,,,vc03dc01_Active VMs,Active VMs
SE2DEMO,vc03dc01,7.43E+13,VM host density,10.5,VM/hosts,2022-10-27T00:00:00.000Z,,,vc03dc01_VM host density,VM host density
SE2DEMO,vc03dc01,7.43E+13,Energy Host Intensity,3.92,kWh/hosts,2022-10-27T00:00:00.000Z,,,vc03dc01_Energy Host Intensity,Energy Host Intensity
SE2DEMO,HawthorneSales,7.44E+13,Energy Consumption,85.718,kWh,2022-10-27T00:00:00.000Z,,,HawthorneSales_Energy Consumption,Energy Consumption
SE2DEMO,HawthorneSales,7.44E+13,Active Hosts,22,Number,2022-10-27T00:00:00.000Z,,,HawthorneSales_Active Hosts,Active Hosts
SE2DEMO,HawthorneSales,7.44E+13,Active VMs,229,Number,2022-10-27T00:00:00.000Z,,,HawthorneSales_Active VMs,Active VMs
SE2DEMO,HawthorneSales,7.44E+13,VM host density,10.41,VM/hosts,2022-10-27T00:00:00.000Z,,,HawthorneSales_VM host density,VM host density
SE2DEMO,HawthorneSales,7.44E+13,Energy Host Intensity,3.9,kWh/hosts,2022-10-27T00:00:00.000Z,,,HawthorneSales_Energy Host Intensity,Energy Host Intensity
SE2DEMO,vc03dc01,7.43E+13,Energy Consumption,89.302,kWh,2022-10-28T00:00:00.000Z,,,vc03dc01_Energy Consumption,Energy Consumption
SE2DEMO,vc03dc01,7.43E+13,Active Hosts,22,Number,2022-10-28T00:00:00.000Z,,,vc03dc01_Active Hosts,Active Hosts
SE2DEMO,vc03dc01,7.43E+13,Active VMs,226,Number,2022-10-28T00:00:00.000Z,,,vc03dc01_Active VMs,Active VMs
SE2DEMO,vc03dc01,7.43E+13,VM host density,10.27,VM/hosts,2022-10-28T00:00:00.000Z,,,vc03dc01_VM host density,VM host density
SE2DEMO,vc03dc01,7.43E+13,Energy Host Intensity,4.06,kWh/hosts,2022-10-28T00:00:00.000Z,,,vc03dc01_Energy Host Intensity,Energy Host Intensity
SE2DEMO,HawthorneSales,7.44E+13,Energy Consumption,86.094,kWh,2022-10-28T00:00:00.000Z,,,HawthorneSales_Energy Consumption,Energy Consumption
SE2DEMO,HawthorneSales,7.44E+13,Active Hosts,22,Number,2022-10-28T00:00:00.000Z,,,HawthorneSales_Active Hosts,Active Hosts
SE2DEMO,HawthorneSales,7.44E+13,Active VMs,220,Number,2022-10-28T00:00:00.000Z,,,HawthorneSales_Active VMs,Active VMs
SE2DEMO,HawthorneSales,7.44E+13,VM host density,10,VM/hosts,2022-10-28T00:00:00.000Z,,,HawthorneSales_VM host density,VM host density
SE2DEMO,HawthorneSales,7.44E+13,Energy Host Intensity,3.91,kWh/hosts,2022-10-28T00:00:00.000Z,,,HawthorneSales_Energy Host Intensity,Energy Host Intensity
SE2DEMO,vc03dc01,7.43E+13,Energy Consumption,87.592,kWh,2022-10-29T00:00:00.000Z,,,vc03dc01_Energy Consumption,Energy Consumption
SE2DEMO,vc03dc01,7.43E+13,Active Hosts,23,Number,2022-10-29T00:00:00.000Z,,,vc03dc01_Active Hosts,Active Hosts
SE2DEMO,vc03dc01,7.43E+13,Active VMs,224,Number,2022-10-29T00:00:00.000Z,,,vc03dc01_Active VMs,Active VMs
SE2DEMO,vc03dc01,7.43E+13,VM host density,9.74,VM/hosts,2022-10-29T00:00:00.000Z,,,vc03dc01_VM host density,VM host density
SE2DEMO,vc03dc01,7.43E+13,Energy Host Intensity,3.81,kWh/hosts,2022-10-29T00:00:00.000Z,,,vc03dc01_Energy Host Intensity,Energy Host Intensity
SE2DEMO,HawthorneSales,7.44E+13,Energy Consumption,89.662,kWh,2022-10-29T00:00:00.000Z,,,HawthorneSales_Energy Consumption,Energy Consumption
SE2DEMO,HawthorneSales,7.44E+13,Active Hosts,22,Number,2022-10-29T00:00:00.000Z,,,HawthorneSales_Active Hosts,Active Hosts
SE2DEMO,HawthorneSales,7.44E+13,Active VMs,229,Number,2022-10-29T00:00:00.000Z,,,HawthorneSales_Active VMs,Active VMs
SE2DEMO,HawthorneSales,7.44E+13,VM host density,10.41,VM/hosts,2022-10-29T00:00:00.000Z,,,HawthorneSales_VM host density,VM host density
SE2DEMO,HawthorneSales,7.44E+13,Energy Host Intensity,4.08,kWh/hosts,2022-10-29T00:00:00.000Z,,,HawthorneSales_Energy Host Intensity,Energy Host Intensity
SE2DEMO,vc03dc01,7.43E+13,Energy Consumption,87.425,kWh,2022-10-30T00:00:00.000Z,,,vc03dc01_Energy Consumption,Energy Consumption
SE2DEMO,vc03dc01,7.43E+13,Active Hosts,23,Number,2022-10-30T00:00:00.000Z,,,vc03dc01_Active Hosts,Active Hosts
SE2DEMO,vc03dc01,7.43E+13,Active VMs,222,Number,2022-10-30T00:00:00.000Z,,,vc03dc01_Active VMs,Active VMs
SE2DEMO,vc03dc01,7.43E+13,VM host density,9.65,VM/hosts,2022-10-30T00:00:00.000Z,,,vc03dc01_VM host density,VM host density
SE2DEMO,vc03dc01,7.43E+13,Energy Host Intensity,3.8,kWh/hosts,2022-10-30T00:00:00.000Z,,,vc03dc01_Energy Host Intensity,Energy Host Intensity
SE2DEMO,HawthorneSales,7.44E+13,Energy Consumption,85.04,kWh,2022-10-30T00:00:00.000Z,,,HawthorneSales_Energy Consumption,Energy Consumption
SE2DEMO,HawthorneSales,7.44E+13,Active Hosts,22,Number,2022-10-30T00:00:00.000Z,,,HawthorneSales_Active Hosts,Active Hosts
SE2DEMO,HawthorneSales,7.44E+13,Active VMs,231,Number,2022-10-30T00:00:00.000Z,,,HawthorneSales_Active VMs,Active VMs
SE2DEMO,HawthorneSales,7.44E+13,VM host density,10.5,VM/hosts,2022-10-30T00:00:00.000Z,,,HawthorneSales_VM host density,VM host density
SE2DEMO,HawthorneSales,7.44E+13,Energy Host Intensity,3.87,kWh/hosts,2022-10-30T00:00:00.000Z,,,HawthorneSales_Energy Host Intensity,Energy Host Intensity
SE2DEMO,vc03dc01,7.43E+13,Energy Consumption,89.973,kWh,2022-10-31T00:00:00.000Z,,,vc03dc01_Energy Consumption,Energy Consumption
SE2DEMO,vc03dc01,7.43E+13,Active Hosts,22,Number,2022-10-31T00:00:00.000Z,,,vc03dc01_Active Hosts,Active Hosts
SE2DEMO,vc03dc01,7.43E+13,Active VMs,233,Number,2022-10-31T00:00:00.000Z,,,vc03dc01_Active VMs,Active VMs
SE2DEMO,vc03dc01,7.43E+13,VM host density,10.59,VM/hosts,2022-10-31T00:00:00.000Z,,,vc03dc01_VM host density,VM host density
SE2DEMO,vc03dc01,7.43E+13,Energy Host Intensity,4.09,kWh/hosts,2022-10-31T00:00:00.000Z,,,vc03dc01_Energy Host Intensity,Energy Host Intensity
SE2DEMO,HawthorneSales,7.44E+13,Energy Consumption,86.029,kWh,2022-10-31T00:00:00.000Z,,,HawthorneSales_Energy Consumption,Energy Consumption
SE2DEMO,HawthorneSales,7.44E+13,Active Hosts,22,Number,2022-10-31T00:00:00.000Z,,,HawthorneSales_Active Hosts,Active Hosts
SE2DEMO,HawthorneSales,7.44E+13,Active VMs,239,Number,2022-10-31T00:00:00.000Z,,,HawthorneSales_Active VMs,Active VMs
SE2DEMO,HawthorneSales,7.44E+13,VM host density,10.86,VM/hosts,2022-10-31T00:00:00.000Z,,,HawthorneSales_VM host density,VM host density
SE2DEMO,HawthorneSales,7.44E+13,Energy Host Intensity,3.91,kWh/hosts,2022-10-31T00:00:00.000Z,,,HawthorneSales_Energy Host Intensity,Energy Host Intensity
SE2DEMO,vc03dc01,7.43E+13,Energy Consumption,97.086,kWh,2022-11-01T00:00:00.000Z,,,vc03dc01_Energy Consumption,Energy Consumption
SE2DEMO,vc03dc01,7.43E+13,Active Hosts,23,Number,2022-11-01T00:00:00.000Z,,,vc03dc01_Active Hosts,Active Hosts
SE2DEMO,vc03dc01,7.43E+13,Active VMs,245,Number,2022-11-01T00:00:00.000Z,,,vc03dc01_Active VMs,Active VMs
SE2DEMO,vc03dc01,7.43E+13,VM host density,10.65,VM/hosts,2022-11-01T00:00:00.000Z,,,vc03dc01_VM host density,VM host density
SE2DEMO,vc03dc01,7.43E+13,Energy Host Intensity,4.22,kWh/hosts,2022-11-01T00:00:00.000Z,,,vc03dc01_Energy Host Intensity,Energy Host Intensity
SE2DEMO,HawthorneSales,7.44E+13,Energy Consumption,94.427,kWh,2022-11-01T00:00:00.000Z,,,HawthorneSales_Energy Consumption,Energy Consumption
SE2DEMO,HawthorneSales,7.44E+13,Active Hosts,23,Number,2022-11-01T00:00:00.000Z,,,HawthorneSales_Active Hosts,Active Hosts
SE2DEMO,HawthorneSales,7.44E+13,Active VMs,243,Number,2022-11-01T00:00:00.000Z,,,HawthorneSales_Active VMs,Active VMs
SE2DEMO,HawthorneSales,7.44E+13,VM host density,10.57,VM/hosts,2022-11-01T00:00:00.000Z,,,HawthorneSales_VM host density,VM host density
SE2DEMO,HawthorneSales,7.44E+13,Energy Host Intensity,4.11,kWh/hosts,2022-11-01T00:00:00.000Z,,,HawthorneSales_Energy Host Intensity,Energy Host Intensity
SE2DEMO,vc03dc01,7.43E+13,Energy Consumption,95.378,kWh,2022-11-02T00:00:00.000Z,,,vc03dc01_Energy Consumption,Energy Consumption
SE2DEMO,vc03dc01,7.43E+13,Active Hosts,24,Number,2022-11-02T00:00:00.000Z,,,vc03dc01_Active Hosts,Active Hosts
SE2DEMO,vc03dc01,7.43E+13,Active VMs,243,Number,2022-11-02T00:00:00.000Z,,,vc03dc01_Active VMs,Active VMs
SE2DEMO,vc03dc01,7.43E+13,VM host density,10.13,VM/hosts,2022-11-02T00:00:00.000Z,,,vc03dc01_VM host density,VM host density
SE2DEMO,vc03dc01,7.43E+13,Energy Host Intensity,3.97,kWh/hosts,2022-11-02T00:00:00.000Z,,,vc03dc01_Energy Host Intensity,Energy Host Intensity
SE2DEMO,HawthorneSales,7.44E+13,Energy Consumption,96.8,kWh,2022-11-02T00:00:00.000Z,,,HawthorneSales_Energy Consumption,Energy Consumption
SE2DEMO,HawthorneSales,7.44E+13,Active Hosts,23,Number,2022-11-02T00:00:00.000Z,,,HawthorneSales_Active Hosts,Active Hosts
SE2DEMO,HawthorneSales,7.44E+13,Active VMs,237,Number,2022-11-02T00:00:00.000Z,,,HawthorneSales_Active VMs,Active VMs
SE2DEMO,HawthorneSales,7.44E+13,VM host density,10.3,VM/hosts,2022-11-02T00:00:00.000Z,,,HawthorneSales_VM host density,VM host density
SE2DEMO,HawthorneSales,7.44E+13,Energy Host Intensity,4.21,kWh/hosts,2022-11-02T00:00:00.000Z,,,HawthorneSales_Energy Host Intensity,Energy Host Intensity
SE2DEMO,vc03dc01,7.43E+13,Energy Consumption,92.998,kWh,2022-11-03T00:00:00.000Z,,,vc03dc01_Energy Consumption,Energy Consumption
SE2DEMO,vc03dc01,7.43E+13,Active Hosts,23,Number,2022-11-03T00:00:00.000Z,,,vc03dc01_Active Hosts,Active Hosts
SE2DEMO,vc03dc01,7.43E+13,Active VMs,236,Number,2022-11-03T00:00:00.000Z,,,vc03dc01_Active VMs,Active VMs
SE2DEMO,vc03dc01,7.43E+13,VM host density,10.26,VM/hosts,2022-11-03T00:00:00.000Z,,,vc03dc01_VM host density,VM host density
SE2DEMO,vc03dc01,7.43E+13,Energy Host Intensity,4.04,kWh/hosts,2022-11-03T00:00:00.000Z,,,vc03dc01_Energy Host Intensity,Energy Host Intensity
SE2DEMO,HawthorneSales,7.44E+13,Energy Consumption,94.119,kWh,2022-11-03T00:00:00.000Z,,,HawthorneSales_Energy Consumption,Energy Consumption
SE2DEMO,HawthorneSales,7.44E+13,Active Hosts,23,Number,2022-11-03T00:00:00.000Z,,,HawthorneSales_Active Hosts,Active Hosts
SE2DEMO,HawthorneSales,7.44E+13,Active VMs,232,Number,2022-11-03T00:00:00.000Z,,,HawthorneSales_Active VMs,Active VMs
SE2DEMO,HawthorneSales,7.44E+13,VM host density,10.09,VM/hosts,2022-11-03T00:00:00.000Z,,,HawthorneSales_VM host density,VM host density
SE2DEMO,HawthorneSales,7.44E+13,Energy Host Intensity,4.09,kWh/hosts,2022-11-03T00:00:00.000Z,,,HawthorneSales_Energy Host Intensity,Energy Host Intensity
SE2DEMO,vc03dc01,7.43E+13,Energy Consumption,95.608,kWh,2022-11-04T00:00:00.000Z,,,vc03dc01_Energy Consumption,Energy Consumption
SE2DEMO,vc03dc01,7.43E+13,Active Hosts,24,Number,2022-11-04T00:00:00.000Z,,,vc03dc01_Active Hosts,Active Hosts
SE2DEMO,vc03dc01,7.43E+13,Active VMs,243,Number,2022-11-04T00:00:00.000Z,,,vc03dc01_Active VMs,Active VMs
SE2DEMO,vc03dc01,7.43E+13,VM host density,10.13,VM/hosts,2022-11-04T00:00:00.000Z,,,vc03dc01_VM host density,VM host density
SE2DEMO,vc03dc01,7.43E+13,Energy Host Intensity,3.98,kWh/hosts,2022-11-04T00:00:00.000Z,,,vc03dc01_Energy Host Intensity,Energy Host Intensity
SE2DEMO,HawthorneSales,7.44E+13,Energy Consumption,97.724,kWh,2022-11-04T00:00:00.000Z,,,HawthorneSales_Energy Consumption,Energy Consumption
SE2DEMO,HawthorneSales,7.44E+13,Active Hosts,23,Number,2022-11-04T00:00:00.000Z,,,HawthorneSales_Active Hosts,Active Hosts
SE2DEMO,HawthorneSales,7.44E+13,Active VMs,235,Number,2022-11-04T00:00:00.000Z,,,HawthorneSales_Active VMs,Active VMs
SE2DEMO,HawthorneSales,7.44E+13,VM host density,10.22,VM/hosts,2022-11-04T00:00:00.000Z,,,HawthorneSales_VM host density,VM host density
SE2DEMO,HawthorneSales,7.44E+13,Energy Host Intensity,4.25,kWh/hosts,2022-11-04T00:00:00.000Z,,,HawthorneSales_Energy Host Intensity,Energy Host Intensity
SE2DEMO,vc03dc01,7.43E+13,Energy Consumption,92.639,kWh,2022-11-05T00:00:00.000Z,,,vc03dc01_Energy Consumption,Energy Consumption
SE2DEMO,vc03dc01,7.43E+13,Active Hosts,23,Number,2022-11-05T00:00:00.000Z,,,vc03dc01_Active Hosts,Active Hosts
SE2DEMO,vc03dc01,7.43E+13,Active VMs,238,Number,2022-11-05T00:00:00.000Z,,,vc03dc01_Active VMs,Active VMs
SE2DEMO,vc03dc01,7.43E+13,VM host density,10.35,VM/hosts,2022-11-05T00:00:00.000Z,,,vc03dc01_VM host density,VM host density
SE2DEMO,vc03dc01,7.43E+13,Energy Host Intensity,4.03,kWh/hosts,2022-11-05T00:00:00.000Z,,,vc03dc01_Energy Host Intensity,Energy Host Intensity
SE2DEMO,HawthorneSales,7.44E+13,Energy Consumption,95.266,kWh,2022-11-05T00:00:00.000Z,,,HawthorneSales_Energy Consumption,Energy Consumption
SE2DEMO,HawthorneSales,7.44E+13,Active Hosts,24,Number,2022-11-05T00:00:00.000Z,,,HawthorneSales_Active Hosts,Active Hosts
SE2DEMO,HawthorneSales,7.44E+13,Active VMs,233,Number,2022-11-05T00:00:00.000Z,,,HawthorneSales_Active VMs,Active VMs
SE2DEMO,HawthorneSales,7.44E+13,VM host density,9.71,VM/hosts,2022-11-05T00:00:00.000Z,,,HawthorneSales_VM host density,VM host density
SE2DEMO,HawthorneSales,7.44E+13,Energy Host Intensity,3.97,kWh/hosts,2022-11-05T00:00:00.000Z,,,HawthorneSales_Energy Host Intensity,Energy Host Intensity
SE2DEMO,vc03dc01,7.43E+13,Energy Consumption,93.482,kWh,2022-11-06T00:00:00.000Z,,,vc03dc01_Energy Consumption,Energy Consumption
SE2DEMO,vc03dc01,7.43E+13,Active Hosts,23,Number,2022-11-06T00:00:00.000Z,,,vc03dc01_Active Hosts,Active Hosts
SE2DEMO,vc03dc01,7.43E+13,Active VMs,241,Number,2022-11-06T00:00:00.000Z,,,vc03dc01_Active VMs,Active VMs
SE2DEMO,vc03dc01,7.43E+13,VM host density,10.48,VM/hosts,2022-11-06T00:00:00.000Z,,,vc03dc01_VM host density,VM host density
SE2DEMO,vc03dc01,7.43E+13,Energy Host Intensity,4.06,kWh/hosts,2022-11-06T00:00:00.000Z,,,vc03dc01_Energy Host Intensity,Energy Host Intensity
SE2DEMO,HawthorneSales,7.44E+13,Energy Consumption,92.003,kWh,2022-11-06T00:00:00.000Z,,,HawthorneSales_Energy Consumption,Energy Consumption
SE2DEMO,HawthorneSales,7.44E+13,Active Hosts,23,Number,2022-11-06T00:00:00.000Z,,,HawthorneSales_Active Hosts,Active Hosts
SE2DEMO,HawthorneSales,7.44E+13,Active VMs,244,Number,2022-11-06T00:00:00.000Z,,,HawthorneSales_Active VMs,Active VMs
SE2DEMO,HawthorneSales,7.44E+13,VM host density,10.61,VM/hosts,2022-11-06T00:00:00.000Z,,,HawthorneSales_VM host density,VM host density
SE2DEMO,HawthorneSales,7.44E+13,Energy Host Intensity,4,kWh/hosts,2022-11-06T00:00:00.000Z,,,HawthorneSales_Energy Host Intensity,Energy Host Intensity
SE2DEMO,vc03dc01,7.43E+13,Energy Consumption,93.613,kWh,2022-11-07T00:00:00.000Z,,,vc03dc01_Energy Consumption,Energy Consumption
SE2DEMO,vc03dc01,7.43E+13,Active Hosts,24,Number,2022-11-07T00:00:00.000Z,,,vc03dc01_Active Hosts,Active Hosts
SE2DEMO,vc03dc01,7.43E+13,Active VMs,248,Number,2022-11-07T00:00:00.000Z,,,vc03dc01_Active VMs,Active VMs
SE2DEMO,vc03dc01,7.43E+13,VM host density,10.33,VM/hosts,2022-11-07T00:00:00.000Z,,,vc03dc01_VM host density,VM host density
SE2DEMO,vc03dc01,7.43E+13,Energy Host Intensity,3.9,kWh/hosts,2022-11-07T00:00:00.000Z,,,vc03dc01_Energy Host Intensity,Energy Host Intensity
SE2DEMO,HawthorneSales,7.44E+13,Energy Consumption,94.328,kWh,2022-11-07T00:00:00.000Z,,,HawthorneSales_Energy Consumption,Energy Consumption
SE2DEMO,HawthorneSales,7.44E+13,Active Hosts,24,Number,2022-11-07T00:00:00.000Z,,,HawthorneSales_Active Hosts,Active Hosts
SE2DEMO,HawthorneSales,7.44E+13,Active VMs,235,Number,2022-11-07T00:00:00.000Z,,,HawthorneSales_Active VMs,Active VMs
SE2DEMO,HawthorneSales,7.44E+13,VM host density,9.79,VM/hosts,2022-11-07T00:00:00.000Z,,,HawthorneSales_VM host density,VM host density
SE2DEMO,HawthorneSales,7.44E+13,Energy Host Intensity,3.93,kWh/hosts,2022-11-07T00:00:00.000Z,,,HawthorneSales_Energy Host Intensity,Energy Host Intensity
SE2DEMO,vc03dc01,7.43E+13,Energy Consumption,98.4,kWh,2022-11-08T00:00:00.000Z,,,vc03dc01_Energy Consumption,Energy Consumption
SE2DEMO,vc03dc01,7.43E+13,Active Hosts,23,Number,2022-11-08T00:00:00.000Z,,,vc03dc01_Active Hosts,Active Hosts
SE2DEMO,vc03dc01,7.43E+13,Active VMs,233,Number,2022-11-08T00:00:00.000Z,,,vc03dc01_Active VMs,Active VMs
SE2DEMO,vc03dc01,7.43E+13,VM host density,10.13,VM/hosts,2022-11-08T00:00:00.000Z,,,vc03dc01_VM host density,VM host density
SE2DEMO,vc03dc01,7.43E+13,Energy Host Intensity,4.28,kWh/hosts,2022-11-08T00:00:00.000Z,,,vc03dc01_Energy Host Intensity,Energy Host Intensity
SE2DEMO,HawthorneSales,7.44E+13,Energy Consumption,97.334,kWh,2022-11-08T00:00:00.000Z,,,HawthorneSales_Energy Consumption,Energy Consumption
SE2DEMO,HawthorneSales,7.44E+13,Active Hosts,24,Number,2022-11-08T00:00:00.000Z,,,HawthorneSales_Active Hosts,Active Hosts
SE2DEMO,HawthorneSales,7.44E+13,Active VMs,238,Number,2022-11-08T00:00:00.000Z,,,HawthorneSales_Active VMs,Active VMs
SE2DEMO,HawthorneSales,7.44E+13,VM host density,9.92,VM/hosts,2022-11-08T00:00:00.000Z,,,HawthorneSales_VM host density,VM host density
SE2DEMO,HawthorneSales,7.44E+13,Energy Host Intensity,4.06,kWh/hosts,2022-11-08T00:00:00.000Z,,,HawthorneSales_Energy Host Intensity,Energy Host Intensity
SE2DEMO,vc03dc01,7.43E+13,Energy Consumption,96.263,kWh,2022-11-09T00:00:00.000Z,,,vc03dc01_Energy Consumption,Energy Consumption
SE2DEMO,vc03dc01,7.43E+13,Active Hosts,24,Number,2022-11-09T00:00:00.000Z,,,vc03dc01_Active Hosts,Active Hosts
SE2DEMO,vc03dc01,7.43E+13,Active VMs,231,Number,2022-11-09T00:00:00.000Z,,,vc03dc01_Active VMs,Active VMs
SE2DEMO,vc03dc01,7.43E+13,VM host density,9.63,VM/hosts,2022-11-09T00:00:00.000Z,,,vc03dc01_VM host density,VM host density
SE2DEMO,vc03dc01,7.43E+13,Energy Host Intensity,4.01,kWh/hosts,2022-11-09T00:00:00.000Z,,,vc03dc01_Energy Host Intensity,Energy Host Intensity
SE2DEMO,HawthorneSales,7.44E+13,Energy Consumption,96.232,kWh,2022-11-09T00:00:00.000Z,,,HawthorneSales_Energy Consumption,Energy Consumption
SE2DEMO,HawthorneSales,7.44E+13,Active Hosts,24,Number,2022-11-09T00:00:00.000Z,,,HawthorneSales_Active Hosts,Active Hosts
SE2DEMO,HawthorneSales,7.44E+13,Active VMs,246,Number,2022-11-09T00:00:00.000Z,,,HawthorneSales_Active VMs,Active VMs
SE2DEMO,HawthorneSales,7.44E+13,VM host density,10.25,VM/hosts,2022-11-09T00:00:00.000Z,,,HawthorneSales_VM host density,VM host density
SE2DEMO,HawthorneSales,7.44E+13,Energy Host Intensity,4.01,kWh/hosts,2022-11-09T00:00:00.000Z,,,HawthorneSales_Energy Host Intensity,Energy Host Intensity
SE2DEMO,vc03dc01,7.43E+13,Energy Consumption,95.44,kWh,2022-11-10T00:00:00.000Z,,,vc03dc01_Energy Consumption,Energy Consumption
SE2DEMO,vc03dc01,7.43E+13,Active Hosts,23,Number,2022-11-10T00:00:00.000Z,,,vc03dc01_Active Hosts,Active Hosts
SE2DEMO,vc03dc01,7.43E+13,Active VMs,249,Number,2022-11-10T00:00:00.000Z,,,vc03dc01_Active VMs,Active VMs
SE2DEMO,vc03dc01,7.43E+13,VM host density,10.83,VM/hosts,2022-11-10T00:00:00.000Z,,,vc03dc01_VM host density,VM host density
SE2DEMO,vc03dc01,7.43E+13,Energy Host Intensity,4.15,kWh/hosts,2022-11-10T00:00:00.000Z,,,vc03dc01_Energy Host Intensity,Energy Host Intensity
SE2DEMO,HawthorneSales,7.44E+13,Energy Consumption,93.806,kWh,2022-11-10T00:00:00.000Z,,,HawthorneSales_Energy Consumption,Energy Consumption
SE2DEMO,HawthorneSales,7.44E+13,Active Hosts,24,Number,2022-11-10T00:00:00.000Z,,,HawthorneSales_Active Hosts,Active Hosts
SE2DEMO,HawthorneSales,7.44E+13,Active VMs,240,Number,2022-11-10T00:00:00.000Z,,,HawthorneSales_Active VMs,Active VMs
SE2DEMO,HawthorneSales,7.44E+13,VM host density,10,VM/hosts,2022-11-10T00:00:00.000Z,,,HawthorneSales_VM host density,VM host density
SE2DEMO,HawthorneSales,7.44E+13,Energy Host Intensity,3.91,kWh/hosts,2022-11-10T00:00:00.000Z,,,HawthorneSales_Energy Host Intensity,Energy Host Intensity
SE2DEMO,vc03dc01,7.43E+13,Energy Consumption,97.342,kWh,2022-11-11T00:00:00.000Z,,,vc03dc01_Energy Consumption,Energy Consumption
SE2DEMO,vc03dc01,7.43E+13,Active Hosts,24,Number,2022-11-11T00:00:00.000Z,,,vc03dc01_Active Hosts,Active Hosts
SE2DEMO,vc03dc01,7.43E+13,Active VMs,245,Number,2022-11-11T00:00:00.000Z,,,vc03dc01_Active VMs,Active VMs
SE2DEMO,vc03dc01,7.43E+13,VM host density,10.21,VM/hosts,2022-11-11T00:00:00.000Z,,,vc03dc01_VM host density,VM host density
SE2DEMO,vc03dc01,7.43E+13,Energy Host Intensity,4.06,kWh/hosts,2022-11-11T00:00:00.000Z,,,vc03dc01_Energy Host Intensity,Energy Host Intensity
SE2DEMO,HawthorneSales,7.44E+13,Energy Consumption,95.16,kWh,2022-11-11T00:00:00.000Z,,,HawthorneSales_Energy Consumption,Energy Consumption
SE2DEMO,HawthorneSales,7.44E+13,Active Hosts,23,Number,2022-11-11T00:00:00.000Z,,,HawthorneSales_Active Hosts,Active Hosts
SE2DEMO,HawthorneSales,7.44E+13,Active VMs,246,Number,2022-11-11T00:00:00.000Z,,,HawthorneSales_Active VMs,Active VMs
SE2DEMO,HawthorneSales,7.44E+13,VM host density,10.7,VM/hosts,2022-11-11T00:00:00.000Z,,,HawthorneSales_VM host density,VM host density
SE2DEMO,HawthorneSales,7.44E+13,Energy Host Intensity,4.14,kWh/hosts,2022-11-11T00:00:00.000Z,,,HawthorneSales_Energy Host Intensity,Energy Host Intensity
SE2DEMO,vc03dc01,7.43E+13,Energy Consumption,92.808,kWh,2022-11-12T00:00:00.000Z,,,vc03dc01_Energy Consumption,Energy Consumption
SE2DEMO,vc03dc01,7.43E+13,Active Hosts,24,Number,2022-11-12T00:00:00.000Z,,,vc03dc01_Active Hosts,Active Hosts
SE2DEMO,vc03dc01,7.43E+13,Active VMs,248,Number,2022-11-12T00:00:00.000Z,,,vc03dc01_Active VMs,Active VMs
SE2DEMO,vc03dc01,7.43E+13,VM host density,10.33,VM/hosts,2022-11-12T00:00:00.000Z,,,vc03dc01_VM host density,VM host density
SE2DEMO,vc03dc01,7.43E+13,Energy Host Intensity,3.87,kWh/hosts,2022-11-12T00:00:00.000Z,,,vc03dc01_Energy Host Intensity,Energy Host Intensity
SE2DEMO,HawthorneSales,7.44E+13,Energy Consumption,97.267,kWh,2022-11-12T00:00:00.000Z,,,HawthorneSales_Energy Consumption,Energy Consumption
SE2DEMO,HawthorneSales,7.44E+13,Active Hosts,24,Number,2022-11-12T00:00:00.000Z,,,HawthorneSales_Active Hosts,Active Hosts
